variant,iteration,model_id,suite_name,suite_score,suite_task_count,suite_pass_count,suite_fail_count,suite_median_latency_ms,analysis_failure_classes_json,analysis_json,benchloop_model_id,iteration_id,model_alias,policy_enabled_features,policy_json,policy_version,run_id,run_json,sampler_temp,sampler_top_k,sampler_top_p,suite_json
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,coding,33.33,12,2,10,8317.664166999748,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":33.33,""task_count"":12,""pass_count"":2,""fail_count"":10,""median_latency_ms"":8317.664166999748}"
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,dataextract,85.12,15,10,5,6126.13970899838,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":85.12,""task_count"":15,""pass_count"":10,""fail_count"":5,""median_latency_ms"":6126.13970899838}"
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,instructfollow,70,15,8,7,1802.0742500084452,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":70,""task_count"":15,""pass_count"":8,""fail_count"":7,""median_latency_ms"":1802.0742500084452}"
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,reasonmath,66.67,15,10,5,10957.119833008619,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":66.67,""task_count"":15,""pass_count"":10,""fail_count"":5,""median_latency_ms"":10957.119833008619}"
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,speed,61.38,9,9,0,5210.411332984222,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":61.38,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":5210.411332984222}"
gemma4_harness_optimized_17x,10,gemma-4-E4B-it-qat-UD-Q4_K_XL,toolcall,95,15,14,1,1223.5892910102848,"{""tool_partial_batch"":1,""coding_semantic"":8,""format_cleanup"":2,""semantic_extraction"":9,""format_or_instruction"":7,""semantic_math"":4,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,iteration-10,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-10,2026-06-06T17:33:47.369611+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter10,results/benchloop/gemma4-harness-optimized/iteration-10/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":95,""task_count"":15,""pass_count"":14,""fail_count"":1,""median_latency_ms"":1223.5892910102848}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,agent,90.62,8,5,3,0,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""agent"",""score"":90.62,""task_count"":8,""pass_count"":5,""fail_count"":3,""median_latency_ms"":0}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,coding,54.17,12,5,7,4909.446166493581,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":54.17,""task_count"":12,""pass_count"":5,""fail_count"":7,""median_latency_ms"":4909.446166493581}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,dataextract,79.3,15,6,9,3388.357999996515,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":79.3,""task_count"":15,""pass_count"":6,""fail_count"":9,""median_latency_ms"":3388.357999996515}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,instructfollow,67.78,15,8,7,960.4677500028629,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":67.78,""task_count"":15,""pass_count"":8,""fail_count"":7,""median_latency_ms"":960.4677500028629}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,reasonmath,60,15,9,6,9078.732041991316,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":60,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":9078.732041991316}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,speed,70.98,9,9,0,3100.612749985885,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":70.98,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":3100.612749985885}"
gemma4_harness_optimized_17x,11,gemma-4-E2B-it-qat-UD-Q4_K_XL,toolcall,100,15,15,0,525.3156249818858,"{""tool_partial_batch"":3,""coding_semantic"":6,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":7,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E2B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:43:54.320051+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E2B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":100,""task_count"":15,""pass_count"":15,""fail_count"":0,""median_latency_ms"":525.3156249818858}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,agent,90.62,8,6,2,0,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""agent"",""score"":90.62,""task_count"":8,""pass_count"":6,""fail_count"":2,""median_latency_ms"":0}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,coding,41.67,12,3,9,8384.398249996593,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""coding"",""score"":41.67,""task_count"":12,""pass_count"":3,""fail_count"":9,""median_latency_ms"":8384.398249996593}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,dataextract,87.05,15,12,3,6139.9982500006445,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""dataextract"",""score"":87.05,""task_count"":15,""pass_count"":12,""fail_count"":3,""median_latency_ms"":6139.9982500006445}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,instructfollow,61.11,15,6,9,1623.9090410235804,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""instructfollow"",""score"":61.11,""task_count"":15,""pass_count"":6,""fail_count"":9,""median_latency_ms"":1623.9090410235804}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,reasonmath,60,15,9,6,12462.368874985259,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""reasonmath"",""score"":60,""task_count"":15,""pass_count"":9,""fail_count"":6,""median_latency_ms"":12462.368874985259}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,speed,61.5,9,9,0,5243.015541986097,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""speed"",""score"":61.5,""task_count"":9,""pass_count"":9,""fail_count"":0,""median_latency_ms"":5243.015541986097}"
gemma4_harness_optimized_17x,11,gemma-4-E4B-it-qat-UD-Q4_K_XL,toolcall,95,15,14,1,884.0211659844499,"{""tool_partial_batch"":2,""coding_semantic"":8,""format_cleanup"":1,""semantic_extraction"":11,""format_or_instruction"":9,""semantic_math"":5,""answer_line"":1,""speed_measurement"":9,""tool_missing"":1}",results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/analysis.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,iteration-11,gemma-4-E4B-it-qat-UD-Q4_K_XL,enforce_sampler;cap_max_tokens_by_task;strip_reasoning;strip_markdown_fences;extract_python_code;repair_json;parse_escaped_json;coerce_numeric_json_values;parse_tagged_tool_calls;parse_json_tool_calls;parse_function_syntax;normalize_tool_args;dedupe_tool_calls;direct_answer_guard,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/policy.json,iter-11,2026-06-06T17:50:19.244788+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-harness-iter11,results/benchloop/gemma4-harness-optimized/iteration-11/gemma-4-E4B-it-qat-UD-Q4_K_XL/run.json,1,64,0.95,"{""suite"":""toolcall"",""score"":95,""task_count"":15,""pass_count"":14,""fail_count"":1,""median_latency_ms"":884.0211659844499}"
