variant,base_model,sampler_label,sampler_id,temp,top_p,top_k,run_id,run_json,model_id,suite_name,task_id,task_passed,task_score,task_latency_ms,task_tokens_generated,task_tokens_prompt,task_error,task_output,task_speed_metrics_ttft_ms,task_speed_metrics_prompt_eval_tok_per_sec,task_speed_metrics_generation_tok_per_sec,task_speed_metrics_total_latency_ms,task_selected_trial,task_warmup_dropped,task_selection_method,task_metadata_json
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,reasonmath,rm-11,true,100,20477.375041984487,339,188,,"Let $A(t)$ be the area covered by lily pads on day $t$.
The area doubles every day, so $A(t) = A_0 \cdot 2^t$, where $A_0$ is the initial area.
We are given that on day 30, the entire lake is covered. Let $L$ be the total area of the lake.
$A(30) = L$
$A_0 \cdot 2^{30} = L$

We want to find the day $t$ when the lake was half covered, i.e., $A(t) = L/2$.
$A_0 \cdot 2^t = L/2$

Substitute $L = A_0 \cdot 2^{30}$ into the equation:
$A_0 \cdot 2^t = (A_0 \cdot 2^{30}) / 2$
$A_0 \cdot 2^t = A_0 \cdot ",,,,,,,,"{""answer_line"":""ANSWER: day=29"",""evaluation_status"":""pass"",""title"":""The Lily Pad Problem — Backward Reasoning""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,reasonmath,rm-12,true,100,11538.688291009748,155,198,,"Let $S$ be the speaker.
The statement is: ""Brothers and sisters I have none, but that man's father is my father's son.""

1.  **Analyze ""my father's son""**: Since the speaker ($S$) has no brothers or sisters, ""my father's son"" must be the speaker himself ($S$).
    *   My father's son = $S$

2.  **Substitute back into the statement**: ""That man's father is $S$.""

3.  **Determine the relationship**: If the man in the photograph's father is the speaker ($S$), then the man in the photograph is the s",,,,,,,,"{""answer_line"":""ANSWER: person=son"",""evaluation_status"":""pass"",""title"":""Family-Relation Riddle""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,reasonmath,rm-13,false,0,24650.25487501407,359,194,"amount expected 5718.96, got 5721.05; interest expected 718.96, got 721.05","The formula for compound interest is:
$A = P(1 + \frac{r}{n})^{nt}$

Where:
$A$ = the future value of the investment/loan, including interest
$P$ = the principal investment amount ($5,000)
$r$ = the annual interest rate (as a decimal, $0.045$)
$n$ = the number of times that interest is compounded per year (12, for monthly)
$t$ = the number of years the money is invested or borrowed for (3)

1. **Calculate the future value (A):**
$A = 5000 \left(1 + \frac{0.045}{12}\right)^{(12 \times 3)}$
$A = 5",,,,,,,,"{""answer_line"":""ANSWER: amount=5721.05; interest=721.05"",""evaluation_status"":""fail"",""title"":""Compound Interest Calculation""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,reasonmath,rm-14,true,100,18594.900458003394,309,247,,"1. Convert Celsius to Fahrenheit:
   $T_F = (T_C \times 9/5) + 32$
   $T_F = (180 \times 9/5) + 32$
   $T_F = (324) + 32$
   $T_F = 356^\circ\text{F}$

2. Adjust temperature for convection:
   $T_{\text{conv}} = T_F - 25^\circ\text{F}$
   $T_{\text{conv}} = 356 - 25$
   $T_{\text{conv}} = 331^\circ\text{F}$

3. Adjust baking time for convection:
   Time reduction factor = $1 - 0.25 = 0.75$
   $\text{Time}_{\text{new}} = \text{Time}_{\text{original}} \times 0.75$
   $\text{Time}_{\text{new}} = 45",,,,,,,,"{""answer_line"":""ANSWER: temp_f=331; time_min=34"",""evaluation_status"":""pass"",""title"":""Conversion with Multiple Systems""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,reasonmath,rm-15,true,100,41994.807790993946,741,210,,"Let the 4-digit PIN be represented by $d_1 d_2 d_3 d_4$.
The constraints are:
1. All digits must be different ($d_i \neq d_j$ for $i \neq j$).
2. The PIN must start with a non-zero digit ($d_1 \in \{1, 2, \dots, 9\}$).
3. The digits must be in strictly increasing order ($d_1 < d_2 < d_3 < d_4$).

From constraint 3, $d_1 < d_2 < d_3 < d_4$. This automatically satisfies constraint 1 (all digits are different).

From constraint 3, since $d_1 \ge 0$, the smallest possible set of digits is $\{0, 1, 2",,,,,,,,"{""answer_line"":""ANSWER: count=126"",""evaluation_status"":""pass"",""title"":""Combinatorial Reasoning — PIN Possibilities""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-short-001,true,45.39,684.1014579986222,8,15,,"Hello there, how are you?",0,0,11.694171831477243,684.1014579986222,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":11.694171831477243,""total_latency_ms"":684.1014579986222},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":43.43,""latency_ms"":762.2670420096256,""tokens_generated"":8,""tokens_prompt"":15,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":10.495009700155682,""total_latency_ms"":762.2670420096256}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":45.39,""latency_ms"":684.1014579986222,""tokens_generated"":8,""tokens_prompt"":15,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":11.694171831477243,""total_latency_ms"":684.1014579986222}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":44.79,""latency_ms"":707.2534580074716,""tokens_generated"":8,""tokens_prompt"":15,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":11.311362156557298,""total_latency_ms"":707.2534580074716}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-short-002,true,49.21,2422.7729580015875,35,16,,"HTTP (Hypertext Transfer Protocol) is the set of rules that governs how web browsers and servers communicate to transfer data, like web pages and images, over the internet.",0,0,14.446256668173142,2422.7729580015875,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":14.446256668173142,""total_latency_ms"":2422.7729580015875},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":48.7,""latency_ms"":2492.174790997524,""tokens_generated"":35,""tokens_prompt"":16,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":14.043958765023387,""total_latency_ms"":2492.174790997524}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":49.21,""latency_ms"":2422.7729580015875,""tokens_generated"":35,""tokens_prompt"":16,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":14.446256668173142,""total_latency_ms"":2422.7729580015875}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":50.54,""latency_ms"":2250.668417022098,""tokens_generated"":35,""tokens_prompt"":16,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.550935773253158,""total_latency_ms"":2250.668417022098}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-short-003,true,50.13,1644.809040997643,25,19,,"```json
{
  ""ok"": true,
  ""source"": ""AI Model""
}
```",0,0,15.199332796004388,1644.809040997643,3,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.199332796004388,""total_latency_ms"":1644.809040997643},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":50.36,""latency_ms"":1624.1082909982651,""tokens_generated"":25,""tokens_prompt"":19,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.393062235174996,""total_latency_ms"":1624.1082909982651}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":50.34,""latency_ms"":1626.36854100856,""tokens_generated"":25,""tokens_prompt"":19,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.371669685947534,""total_latency_ms"":1626.36854100856}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":50.13,""latency_ms"":1644.809040997643,""tokens_generated"":25,""tokens_prompt"":19,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":15.199332796004388,""total_latency_ms"":1644.809040997643}}],""selected_trial"":3,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-001,true,53.35,8812.432792008622,160,20,,"A database index is a special data structure that allows the database to find and retrieve data much faster. Think of it like the index at the back of a textbook: instead of reading every single page (a full table scan) to find a specific topic, you look up the topic in the index, which tells you exactly which page numbers to jump to. This significantly reduces the amount of data the database engine has to examine when you run a query with a `WHERE` clause on an indexed column.

By creating an i",0,0,18.156166835688413,8812.432792008622,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.156166835688413,""total_latency_ms"":8812.432792008622},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":52.34,""latency_ms"":9316.562250023708,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.173716624884126,""total_latency_ms"":9316.562250023708}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":53.35,""latency_ms"":8812.432792008622,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.156166835688413,""total_latency_ms"":8812.432792008622}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.92,""latency_ms"":9023.052374977851,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.732358557920122,""total_latency_ms"":9023.052374977851}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-002,true,52.8,9083.948083978612,160,20,,"Here are three bullet points on why caching helps web apps:

* **Significantly Improves Performance and Speed:** By storing frequently accessed data (like images, CSS, or API responses) closer to the user or in memory, caching prevents the application from having to re-fetch or re-calculate that data from the original, slower source (like a database or external server) every single time, leading to near-instant load times.
* **Reduces Server Load and Costs:** When a cache serves a request, the b",0,0,17.613486836433214,9083.948083978612,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.613486836433214,""total_latency_ms"":9083.948083978612},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":53.21,""latency_ms"":8881.10929200775,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.015767483459136,""total_latency_ms"":8881.10929200775}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":52.8,""latency_ms"":9083.948083978612,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.613486836433214,""total_latency_ms"":9083.948083978612}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.97,""latency_ms"":8996.774583007209,""tokens_generated"":160,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.784151255962595,""total_latency_ms"":8996.774583007209}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-003,true,52.68,9141.829915985,160,17,,"The difference between **threads** and **processes** is a fundamental concept in computer science, particularly in operating systems and concurrent programming. While both are mechanisms for achieving concurrency (running multiple tasks seemingly at the same time), they differ significantly in terms of **resource ownership, isolation, and overhead.**

Here is a detailed breakdown of the differences:

---

## 🧠 Process (The Heavyweight)

A **process** is an independent execution environment. Thin",0,0,17.501966397365486,9141.829915985,3,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.501966397365486,""total_latency_ms"":9141.829915985},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":53,""latency_ms"":8982.580374984536,""tokens_generated"":160,""tokens_prompt"":17,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.81225364212513,""total_latency_ms"":8982.580374984536}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":52.44,""latency_ms"":9266.162791987881,""tokens_generated"":160,""tokens_prompt"":17,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.26712594973469,""total_latency_ms"":9266.162791987881}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.68,""latency_ms"":9141.829915985,""tokens_generated"":160,""tokens_prompt"":17,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.501966397365486,""total_latency_ms"":9141.829915985}}],""selected_trial"":3,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-001,true,52.54,22111.820791993523,384,20,,"## Concise Guide to Debugging a Failing API Integration

This guide follows a systematic approach, moving from the simplest checks to complex code analysis.

---

### 🛠️ Phase 1: External Checks (The Basics)

**Goal:** Determine if the problem is with your setup or the external service.

1. **Verify Connectivity:**
    * **Network:** Can your server reach the API endpoint? (Use `ping` or `curl` from the execution environment).
    * **Firewalls/Proxies:** Are any security layers blocking the req",0,0,17.366276780745377,22111.820791993523,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.366276780745377,""total_latency_ms"":22111.820791993523},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":53.26,""latency_ms"":21252.29037500685,""tokens_generated"":384,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.068640754673304,""total_latency_ms"":21252.29037500685}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":52.54,""latency_ms"":22111.820791993523,""tokens_generated"":384,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.366276780745377,""total_latency_ms"":22111.820791993523}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.57,""latency_ms"":22076.680041995132,""tokens_generated"":384,""tokens_prompt"":20,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.39391970484421,""total_latency_ms"":22076.680041995132}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-002,true,53.23,21281.969250005204,384,21,,"Choosing between REST and GraphQL for a startup backend is a critical architectural decision that will impact development speed, operational complexity, and long-term scalability. There is no single ""right"" answer; the best choice depends entirely on your **product's current needs, team expertise, and anticipated growth trajectory.**

Here is a detailed breakdown of the tradeoffs, framed specifically for a startup context.

---

## 🚀 REST (Representational State Transfer)

REST is the establishe",0,0,18.043443042748788,21281.969250005204,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.043443042748788,""total_latency_ms"":21281.969250005204},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":53.32,""latency_ms"":21182.362208986888,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.12828976350348,""total_latency_ms"":21182.362208986888}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":53.23,""latency_ms"":21281.969250005204,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.043443042748788,""total_latency_ms"":21281.969250005204}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":53.15,""latency_ms"":21385.142083017854,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.95639227035756,""total_latency_ms"":21385.142083017854}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-003,true,53.27,21234.855082992,384,21,,"Migrating a monolith to microservices is a complex, high-risk undertaking. The primary goal when doing this ""without breaking customers"" is to ensure **zero downtime** and **consistent functionality** throughout the transition.

The industry-standard approach for achieving this is the **Strangler Fig Pattern**.

Here is a comprehensive outline of the process, broken down into phases.

---

## Phase 1: Preparation and Planning (The ""Why"" and ""How"")

This phase is about de-risking the project befo",0,0,18.08347636464747,21234.855082992,2,true,median_of_post_warmup_trials,"{""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.08347636464747,""total_latency_ms"":21234.855082992},""eval_count"":0,""eval_duration"":0,""prompt_eval_count"":0,""prompt_eval_duration"":0,""load_duration"":0,""trials"":[{""trial_index"":1,""warmup"":true,""passed"":true,""score"":53.22,""latency_ms"":21296.10245799995,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.031468469750397,""total_latency_ms"":21296.10245799995}},{""trial_index"":2,""warmup"":false,""passed"":true,""score"":53.27,""latency_ms"":21234.855082992,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":18.08347636464747,""total_latency_ms"":21234.855082992}},{""trial_index"":3,""warmup"":false,""passed"":true,""score"":52.5,""latency_ms"":22168.423541996162,""tokens_generated"":384,""tokens_prompt"":21,""error"":"""",""speed_metrics"":{""ttft_ms"":0,""prompt_eval_tok_per_sec"":0,""generation_tok_per_sec"":17.321935376800482,""total_latency_ms"":22168.423541996162}}],""selected_trial"":2,""warmup_dropped"":true,""selection_method"":""median_of_post_warmup_trials""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,toolcall,tc-01,true,100,5796.417166013271,15,849,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_weather"",""args"":{""location"":""Berlin""}}],""evaluation_status"":""pass""}"
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:18:55.244902+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,toolcall,tc-02,true,100,1473.8561670237686,17,848,,,,,,,,,,"{""actual_tool_calls"":[{""name"":""get_stock_price"",""args"":{""ticker"":""AAPL""}}],""evaluation_status"":""pass""}"
